DateTime,Open,High,Low,Close,Volume
20241223 07:00:00.000,1.04342,1.04367,1.04111,1.04125,3710675000
20241223 08:00:00.000,1.04126,1.04188,1.04071,1.04180,4327927000
20241223 09:00:00.000,1.04178,1.04195,1.04071,1.04076,4212264000
20241223 10:00:00.000,1.04078,1.04097,1.03866,1.03898,5651867000
20241223 11:00:00.000,1.03897,1.04010,1.03873,1.04000,4860199000
20241223 12:00:00.000,1.03998,1.04014,1.03856,1.03954,6558013000
20241223 13:00:00.000,1.03953,1.04028,1.03881,1.03993,5012953000
20241223 14:00:00.000,1.03995,1.04085,1.03914,1.03936,7133572000
20241223 15:00:00.000,1.03936,1.03968,1.03841,1.03908,7779724000
20241223 16:00:00.000,1.03905,1.04102,1.03893,1.04078,6984169000
20241223 17:00:00.000,1.04077,1.04178,1.03963,1.03975,4420387000
20241223 18:00:00.000,1.03973,1.04123,1.03973,1.04087,2823029000
20241223 19:00:00.000,1.04084,1.04122,1.03991,1.04113,3160463000
20241223 20:00:00.000,1.04110,1.04142,1.04030,1.04057,2657341000
20241223 21:00:00.000,1.04059,1.04081,1.04041,1.04060,2931906000
20241223 22:00:00.000,1.04073,1.04073,1.04022,1.04041,1701700000
20241223 23:00:00.000,1.04049,1.04081,1.04033,1.04041,930200000
20241224 00:00:00.000,1.04040,1.04046,1.03978,1.04002,893908000
20241224 01:00:00.000,1.04003,1.04047,1.03998,1.04027,1299385000
20241224 02:00:00.000,1.04026,1.04087,1.03966,1.03996,1587568000
20241224 03:00:00.000,1.03998,1.04004,1.03885,1.03908,1598766000
20241224 04:00:00.000,1.03908,1.03969,1.03908,1.03964,818425000
20241224 05:00:00.000,1.03964,1.03975,1.03936,1.03969,1333549000
20241224 06:00:00.000,1.03969,1.03985,1.03925,1.03961,1524426000
20241224 07:00:00.000,1.03956,1.03984,1.03900,1.03904,1817695000
20241224 08:00:00.000,1.03906,1.04055,1.03900,1.03953,3323186000
20241224 09:00:00.000,1.03954,1.03987,1.03901,1.03919,2819166000
20241224 10:00:00.000,1.03917,1.03975,1.03891,1.03966,1970615000
20241224 11:00:00.000,1.03966,1.04034,1.03916,1.03947,2241376000
20241224 12:00:00.000,1.03949,1.04035,1.03890,1.03913,2773991000
20241224 13:00:00.000,1.03910,1.04033,1.03893,1.04024,4725218000
20241224 14:00:00.000,1.04023,1.04099,1.03953,1.04048,4474167000
20241224 15:00:00.000,1.04049,1.04078,1.03906,1.03917,4124250000
20241224 16:00:00.000,1.03917,1.03962,1.03873,1.03875,2907687000
20241224 17:00:00.000,1.03874,1.03938,1.03834,1.03884,2905842000
20241224 18:00:00.000,1.03884,1.03930,1.03869,1.03921,1075679000
20241224 19:00:00.000,1.03918,1.03979,1.03887,1.03925,614237000
20241224 20:00:00.000,1.03931,1.03993,1.03882,1.03963,1281000000
20241224 21:00:00.000,1.03973,1.04032,1.03872,1.03890,1110792000
20241225 22:00:00.000,1.03959,1.04037,1.03959,1.04014,582872000
20241225 23:00:00.000,1.04013,1.04031,1.03956,1.03990,1015244000
20241226 00:00:00.000,1.03990,1.04011,1.03926,1.03965,1296038000
20241226 01:00:00.000,1.03965,1.04000,1.03941,1.03969,1600080000
20241226 02:00:00.000,1.03970,1.03999,1.03965,1.03987,909552000
20241226 03:00:00.000,1.03987,1.04042,1.03983,1.04007,831614000
20241226 04:00:00.000,1.04006,1.04014,1.03977,1.03977,812499000
20241226 05:00:00.000,1.03976,1.04026,1.03972,1.03977,889634000
20241226 06:00:00.000,1.03974,1.04003,1.03968,1.03981,603425000
20241226 07:00:00.000,1.03979,1.04000,1.03904,1.03975,1633982000
20241226 08:00:00.000,1.03974,1.03986,1.03925,1.03948,1392051000
20241226 09:00:00.000,1.03946,1.04001,1.03912,1.03990,1300484000
20241226 10:00:00.000,1.03991,1.04030,1.03981,1.04016,936932000
20241226 11:00:00.000,1.04015,1.04021,1.03993,1.04012,1065213000
20241226 12:00:00.000,1.04011,1.04013,1.03926,1.03995,2329331000
20241226 13:00:00.000,1.03998,1.04057,1.03972,1.04025,3547155000
20241226 14:00:00.000,1.04025,1.04044,1.03949,1.04022,3816308000
20241226 15:00:00.000,1.04021,1.04150,1.03980,1.04087,4694540000
20241226 16:00:00.000,1.04088,1.04227,1.04082,1.04219,3483342000
20241226 17:00:00.000,1.04219,1.04224,1.04063,1.04119,2834148000
20241226 18:00:00.000,1.04117,1.04300,1.04116,1.04210,2962384000
20241226 19:00:00.000,1.04208,1.04235,1.04142,1.04175,2456396000
20241226 20:00:00.000,1.04174,1.04214,1.04153,1.04200,1895706000
20241226 21:00:00.000,1.04202,1.04231,1.04188,1.04226,1035081000
20241226 22:00:00.000,1.04146,1.04233,1.04143,1.04230,579400000
20241226 23:00:00.000,1.04231,1.04242,1.04204,1.04217,985656000
20241227 00:00:00.000,1.04217,1.04238,1.04178,1.04179,1824705000
20241227 01:00:00.000,1.04180,1.04183,1.04121,1.04130,2218733000
20241227 02:00:00.000,1.04131,1.04140,1.04077,1.04095,1862561000
20241227 03:00:00.000,1.04093,1.04128,1.04066,1.04126,1316030000
20241227 04:00:00.000,1.04127,1.04133,1.04078,1.04090,846700000
20241227 05:00:00.000,1.04089,1.04113,1.04072,1.04091,1208586000
20241227 06:00:00.000,1.04092,1.04122,1.04075,1.04120,1151100000
20241227 07:00:00.000,1.04115,1.04248,1.04049,1.04218,2971603000
20241227 08:00:00.000,1.04217,1.04256,1.04104,1.04123,3017050000
20241227 09:00:00.000,1.04122,1.04179,1.04089,1.04168,2418385000
20241227 10:00:00.000,1.04167,1.04213,1.04116,1.04187,2368292000
20241227 11:00:00.000,1.04185,1.04407,1.04185,1.04386,3320682000
20241227 12:00:00.000,1.04386,1.04440,1.04281,1.04324,3257321000
20241227 13:00:00.000,1.04324,1.04385,1.04287,1.04385,4874197000
20241227 14:00:00.000,1.04387,1.04397,1.04245,1.04264,7267703000
20241227 15:00:00.000,1.04264,1.04358,1.04157,1.04218,7740793000
20241227 16:00:00.000,1.04219,1.04326,1.04207,1.04221,6542864000
20241227 17:00:00.000,1.04220,1.04225,1.04145,1.04213,4283836000
20241227 18:00:00.000,1.04213,1.04288,1.04207,1.04263,6330189000
20241227 19:00:00.000,1.04260,1.04304,1.04237,1.04282,3418591000
20241227 20:00:00.000,1.04283,1.04283,1.04227,1.04258,4324121000
20241227 21:00:00.000,1.04257,1.04262,1.04217,1.04239,642511000
20241229 22:00:00.000,1.04290,1.04319,1.04232,1.04308,333899000
20241229 23:00:00.000,1.04321,1.04340,1.04272,1.04294,1070430000
20241230 00:00:00.000,1.04293,1.04312,1.04256,1.04274,1166532000
20241230 01:00:00.000,1.04277,1.04307,1.04249,1.04251,1241067000
20241230 02:00:00.000,1.04254,1.04274,1.04239,1.04255,1166264000
20241230 03:00:00.000,1.04255,1.04255,1.04208,1.04245,954371000
20241230 04:00:00.000,1.04246,1.04261,1.04242,1.04253,898383000
20241230 05:00:00.000,1.04250,1.04268,1.04228,1.04252,1045823000
20241230 06:00:00.000,1.04252,1.04315,1.04251,1.04289,1412806000
20241230 07:00:00.000,1.04286,1.04294,1.04209,1.04267,3012413000
20241230 08:00:00.000,1.04267,1.04298,1.04092,1.04126,5285432000
20241230 09:00:00.000,1.04126,1.04393,1.04108,1.04337,5293188000
20241230 10:00:00.000,1.04338,1.04440,1.04325,1.04380,3852516000
20241230 11:00:00.000,1.04379,1.04521,1.04368,1.04479,4827300000
20241230 12:00:00.000,1.04480,1.04582,1.04390,1.04493,4146632000
20241230 13:00:00.000,1.04494,1.04519,1.03851,1.03877,10924974000
20241230 14:00:00.000,1.03880,1.04088,1.03799,1.04052,10450201000
20241230 15:00:00.000,1.04053,1.04057,1.03715,1.03804,11454116000
20241230 16:00:00.000,1.03803,1.03913,1.03747,1.03858,11162393000
20241230 17:00:00.000,1.03857,1.03953,1.03843,1.03941,7878597000
20241230 18:00:00.000,1.03941,1.04071,1.03937,1.04043,6661419000
20241230 19:00:00.000,1.04043,1.04053,1.03961,1.03965,9396890000
20241230 20:00:00.000,1.03964,1.04052,1.03952,1.03988,4819503000
20241230 21:00:00.000,1.03991,1.04065,1.03983,1.04064,950592000
20241230 22:00:00.000,1.03996,1.04056,1.03986,1.04049,384900000
20241230 23:00:00.000,1.04048,1.04060,1.03989,1.04056,741245000
20241231 00:00:00.000,1.04057,1.04058,1.03969,1.04035,994673000
20241231 01:00:00.000,1.04035,1.04132,1.04022,1.04117,2394378000
20241231 02:00:00.000,1.04116,1.04147,1.04078,1.04125,1817406000
20241231 03:00:00.000,1.04125,1.04133,1.04072,1.04086,1369541000
20241231 04:00:00.000,1.04085,1.04091,1.04036,1.04041,853974000
20241231 05:00:00.000,1.04042,1.04076,1.04024,1.04038,1099500000
20241231 06:00:00.000,1.04038,1.04059,1.03996,1.04038,1792959000
20241231 07:00:00.000,1.04037,1.04129,1.04022,1.04117,3145023000
20241231 08:00:00.000,1.04119,1.04200,1.04057,1.04182,4193905000
20241231 09:00:00.000,1.04183,1.04244,1.04115,1.04185,4782429000
20241231 10:00:00.000,1.04184,1.04199,1.04049,1.04128,6202042000
20241231 11:00:00.000,1.04127,1.04193,1.04051,1.04102,3677019000
20241231 12:00:00.000,1.04102,1.04142,1.03911,1.03926,4628014000
20241231 13:00:00.000,1.03928,1.03973,1.03834,1.03928,6241042000
20241231 14:00:00.000,1.03928,1.03941,1.03745,1.03758,8007791000
20241231 15:00:00.000,1.03753,1.03891,1.03525,1.03546,9674071000
20241231 16:00:00.000,1.03547,1.03612,1.03467,1.03502,9333285000
20241231 17:00:00.000,1.03503,1.03549,1.03437,1.03484,10657786000
20241231 18:00:00.000,1.03482,1.03567,1.03454,1.03530,8445974000
20241231 19:00:00.000,1.03528,1.03646,1.03516,1.03547,4820089000
20241231 20:00:00.000,1.03548,1.03630,1.03543,1.03582,2967195000
20241231 21:00:00.000,1.03584,1.03607,1.03524,1.03527,1195128000
20250101 22:00:00.000,1.03516,1.03575,1.03477,1.03552,870428000
20250101 23:00:00.000,1.03541,1.03565,1.03463,1.03508,1485531000
20250102 00:00:00.000,1.03508,1.03565,1.03472,1.03519,1975669000
20250102 01:00:00.000,1.03519,1.03607,1.03442,1.03578,4315143000
20250102 02:00:00.000,1.03577,1.03714,1.03576,1.03710,5014699000
20250102 03:00:00.000,1.03714,1.03743,1.03681,1.03717,2062473000
20250102 04:00:00.000,1.03717,1.03758,1.03663,1.03693,1799283000
20250102 05:00:00.000,1.03694,1.03707,1.03618,1.03638,1456014000
20250102 06:00:00.000,1.03637,1.03650,1.03599,1.03636,2605438000
20250102 07:00:00.000,1.03636,1.03723,1.03623,1.03628,3947761000
20250102 08:00:00.000,1.03629,1.03709,1.03462,1.03628,8338215000
20250102 09:00:00.000,1.03628,1.03703,1.03493,1.03516,5558848000
20250102 10:00:00.000,1.03515,1.03569,1.03135,1.03166,11090070000
20250102 11:00:00.000,1.03167,1.03341,1.03149,1.03322,8174966000
20250102 12:00:00.000,1.03321,1.03343,1.03146,1.03182,8330469000
20250102 13:00:00.000,1.03181,1.03296,1.03110,1.03134,10373005000
20250102 14:00:00.000,1.03134,1.03238,1.03021,1.03035,9609684000
20250102 15:00:00.000,1.03038,1.03087,1.02725,1.02740,14517438000
20250102 16:00:00.000,1.02739,1.02762,1.02239,1.02611,17095208000
20250102 17:00:00.000,1.02608,1.02680,1.02512,1.02648,7646793000
20250102 18:00:00.000,1.02651,1.02662,1.02556,1.02563,5514707000
20250102 19:00:00.000,1.02565,1.02595,1.02479,1.02510,3829670000
20250102 20:00:00.000,1.02510,1.02644,1.02506,1.02613,2604897000
20250102 21:00:00.000,1.02613,1.02684,1.02613,1.02665,1335860000
20250102 22:00:00.000,1.02583,1.02669,1.02559,1.02649,278700000
20250102 23:00:00.000,1.02650,1.02681,1.02640,1.02675,1076992000
20250103 00:00:00.000,1.02676,1.02736,1.02657,1.02728,1572840000
20250103 01:00:00.000,1.02729,1.02729,1.02664,1.02673,2015177000
20250103 02:00:00.000,1.02674,1.02746,1.02667,1.02722,1958692000
20250103 03:00:00.000,1.02721,1.02744,1.02686,1.02706,1364082000
20250103 04:00:00.000,1.02706,1.02709,1.02669,1.02696,1274752000
20250103 05:00:00.000,1.02697,1.02735,1.02646,1.02717,2130641000
20250103 06:00:00.000,1.02716,1.02793,1.02716,1.02791,1694374000
20250103 07:00:00.000,1.02787,1.02847,1.02687,1.02807,6857773000
20250103 08:00:00.000,1.02806,1.02880,1.02726,1.02802,6784626000
20250103 09:00:00.000,1.02802,1.02999,1.02802,1.02901,5583118000
20250103 10:00:00.000,1.02901,1.02938,1.02790,1.02812,5013353000
20250103 11:00:00.000,1.02812,1.03028,1.02812,1.02973,4212041000
20250103 12:00:00.000,1.02972,1.03010,1.02943,1.02954,4395490000
20250103 13:00:00.000,1.02955,1.03001,1.02912,1.02930,4591805000
20250103 14:00:00.000,1.02931,1.03023,1.02878,1.03002,8331582000
20250103 15:00:00.000,1.02916,1.03057,1.02728,1.02891,11310720000
20250103 16:00:00.000,1.02889,1.02998,1.02833,1.02907,5945118000
20250103 17:00:00.000,1.02909,1.03058,1.02908,1.02979,6830696000
20250103 18:00:00.000,1.02979,1.03020,1.02925,1.02972,2716775000
20250103 19:00:00.000,1.02968,1.03060,1.02937,1.03011,2701019000
20250103 20:00:00.000,1.03010,1.03074,1.02987,1.03058,2365202000
20250103 21:00:00.000,1.03055,1.03099,1.03046,1.03078,1345549000
20250105 22:00:00.000,1.03007,1.03066,1.02940,1.03014,480800000
20250105 23:00:00.000,1.03013,1.03079,1.03010,1.03051,1144345000
20250106 00:00:00.000,1.03052,1.03053,1.02954,1.03029,2522723000
20250106 01:00:00.000,1.03028,1.03134,1.03012,1.03121,3043863000
20250106 02:00:00.000,1.03120,1.03177,1.03107,1.03160,3183053000
20250106 03:00:00.000,1.03160,1.03182,1.03129,1.03163,2127602000
20250106 04:00:00.000,1.03162,1.03175,1.03128,1.03151,1211975000
20250106 05:00:00.000,1.03152,1.03181,1.03084,1.03088,1717724000
20250106 06:00:00.000,1.03088,1.03166,1.03076,1.03126,2479064000
20250106 07:00:00.000,1.03129,1.03283,1.03098,1.03272,3804464000
20250106 08:00:00.000,1.03274,1.03524,1.03265,1.03500,6799255000
20250106 09:00:00.000,1.03501,1.03688,1.03400,1.03555,9615836000
20250106 10:00:00.000,1.03558,1.03580,1.03350,1.03350,5203499000
20250106 11:00:00.000,1.03349,1.04327,1.03285,1.04217,21419432000
20250106 12:00:00.000,1.04216,1.04305,1.03919,1.04108,10422517000
20250106 13:00:00.000,1.04112,1.04368,1.04043,1.04168,16489114000
20250106 14:00:00.000,1.04167,1.04238,1.03522,1.03925,22607876000
20250106 15:00:00.000,1.03925,1.03988,1.03712,1.03935,15112602000
20250106 16:00:00.000,1.03936,1.04028,1.03853,1.03968,9830646000
20250106 17:00:00.000,1.03967,1.03967,1.03791,1.03873,6192571000
20250106 18:00:00.000,1.03873,1.03892,1.03770,1.03818,5294993000
20250106 19:00:00.000,1.03819,1.03917,1.03788,1.03883,5399525000
20250106 20:00:00.000,1.03884,1.03920,1.03857,1.03877,3493727000
20250106 21:00:00.000,1.03879,1.03922,1.03860,1.03896,1994093000
20250106 22:00:00.000,1.03815,1.03924,1.03815,1.03895,466800000
20250106 23:00:00.000,1.03895,1.03902,1.03815,1.03831,835300000
20250107 00:00:00.000,1.03831,1.03853,1.03771,1.03844,2259616000
20250107 01:00:00.000,1.03839,1.03847,1.03760,1.03810,2475421000
20250107 02:00:00.000,1.03810,1.03854,1.03799,1.03823,1781056000
20250107 03:00:00.000,1.03822,1.03929,1.03800,1.03927,1776716000
20250107 04:00:00.000,1.03926,1.03944,1.03904,1.03917,1250363000
20250107 05:00:00.000,1.03918,1.04031,1.03908,1.03965,2752742000
20250107 06:00:00.000,1.03963,1.04041,1.03961,1.03973,2578633000
20250107 07:00:00.000,1.03976,1.04243,1.03976,1.04146,9503680000
20250107 08:00:00.000,1.04147,1.04253,1.04031,1.04251,8662949000
20250107 09:00:00.000,1.04250,1.04343,1.04240,1.04275,7844408000
20250107 10:00:00.000,1.04275,1.04343,1.04166,1.04278,7653800000
20250107 11:00:00.000,1.04278,1.04283,1.04050,1.04133,5849737000
20250107 12:00:00.000,1.04134,1.04170,1.03871,1.03892,9184946000
20250107 13:00:00.000,1.03894,1.04053,1.03865,1.03964,8423060000
20250107 14:00:00.000,1.03964,1.03976,1.03892,1.03936,10050722000
20250107 15:00:00.000,1.03885,1.03885,1.03551,1.03727,16328766000
20250107 16:00:00.000,1.03729,1.03813,1.03625,1.03682,11376160000
20250107 17:00:00.000,1.03681,1.03738,1.03535,1.03669,7351605000
20250107 18:00:00.000,1.03670,1.03693,1.03492,1.03543,4928349000
20250107 19:00:00.000,1.03538,1.03596,1.03521,1.03551,3167552000
20250107 20:00:00.000,1.03550,1.03561,1.03440,1.03442,2878853000
20250107 21:00:00.000,1.03439,1.03442,1.03394,1.03402,1461697000
20250107 22:00:00.000,1.03375,1.03423,1.03375,1.03417,438600000
20250107 23:00:00.000,1.03419,1.03449,1.03390,1.03414,990008000
20250108 00:00:00.000,1.03415,1.03492,1.03415,1.03466,2008799000
20250108 01:00:00.000,1.03467,1.03529,1.03452,1.03527,1983643000
20250108 02:00:00.000,1.03529,1.03547,1.03513,1.03540,1662869000
20250108 03:00:00.000,1.03538,1.03538,1.03461,1.03477,1971315000
20250108 04:00:00.000,1.03476,1.03520,1.03473,1.03512,1278333000
20250108 05:00:00.000,1.03511,1.03558,1.03495,1.03548,1434377000
20250108 06:00:00.000,1.03549,1.03575,1.03460,1.03512,1935524000
20250108 07:00:00.000,1.03507,1.03516,1.03283,1.03323,5658231000
20250108 08:00:00.000,1.03322,1.03396,1.03180,1.03187,9586191000
20250108 09:00:00.000,1.03186,1.03263,1.03153,1.03195,7569998000
20250108 10:00:00.000,1.03192,1.03212,1.03099,1.03189,5368202000
20250108 11:00:00.000,1.03187,1.03197,1.02730,1.02978,14694511000
20250108 12:00:00.000,1.02976,1.03000,1.02806,1.02826,9851102000
20250108 13:00:00.000,1.02825,1.03043,1.02807,1.03033,14840194000
20250108 14:00:00.000,1.03033,1.03074,1.02890,1.02914,17479073000
20250108 15:00:00.000,1.02913,1.03099,1.02913,1.03015,11411653000
20250108 16:00:00.000,1.03016,1.03145,1.02945,1.03124,9749707000
20250108 17:00:00.000,1.03124,1.03132,1.02980,1.03053,6680390000
20250108 18:00:00.000,1.03053,1.03158,1.03053,1.03127,6428183000
20250108 19:00:00.000,1.03126,1.03241,1.03079,1.03090,6229407000
20250108 20:00:00.000,1.03091,1.03167,1.03079,1.03161,3093736000
20250108 21:00:00.000,1.03160,1.03194,1.03145,1.03187,1402260000
20250108 22:00:00.000,1.03164,1.03183,1.03161,1.03179,1034300000
20250108 23:00:00.000,1.03177,1.03188,1.03131,1.03131,732511000
20250109 00:00:00.000,1.03131,1.03148,1.03048,1.03130,2310410000
20250109 01:00:00.000,1.03130,1.03173,1.03114,1.03142,3370827000
20250109 02:00:00.000,1.03142,1.03199,1.03140,1.03164,3401322000
20250109 03:00:00.000,1.03164,1.03214,1.03108,1.03109,1666984000
20250109 04:00:00.000,1.03107,1.03121,1.03055,1.03090,1972467000
20250109 05:00:00.000,1.03089,1.03125,1.03054,1.03065,1873392000
20250109 06:00:00.000,1.03066,1.03082,1.02970,1.03000,3428133000
20250109 07:00:00.000,1.03004,1.03082,1.02876,1.02909,5933207000
20250109 08:00:00.000,1.02909,1.03077,1.02834,1.03077,8040370000
20250109 09:00:00.000,1.03076,1.03176,1.03030,1.03056,7994060000
20250109 10:00:00.000,1.03058,1.03124,1.02995,1.03030,6372717000
20250109 11:00:00.000,1.03030,1.03044,1.02968,1.03010,5759103000
20250109 12:00:00.000,1.03013,1.03049,1.02959,1.03033,8473761000
20250109 13:00:00.000,1.03032,1.03189,1.03008,1.03078,8639109000
20250109 14:00:00.000,1.03079,1.03145,1.03052,1.03074,9156380000
20250109 15:00:00.000,1.03074,1.03096,1.02947,1.02992,7890331000
20250109 16:00:00.000,1.02993,1.03010,1.02909,1.02972,4048479000
20250109 17:00:00.000,1.02971,1.03018,1.02936,1.02974,4186267000
20250109 18:00:00.000,1.02973,1.03023,1.02939,1.03001,2601363000
20250109 19:00:00.000,1.03002,1.03020,1.02977,1.02980,1691914000
20250109 20:00:00.000,1.02981,1.03036,1.02981,1.03011,1004520000
20250109 21:00:00.000,1.03009,1.03009,1.02990,1.02995,959977000
20250109 22:00:00.000,1.02993,1.03009,1.02967,1.03009,785300000
20250109 23:00:00.000,1.03007,1.03018,1.02955,1.02963,1293100000
20250110 00:00:00.000,1.02965,1.03002,1.02920,1.02954,1770300000
20250110 01:00:00.000,1.02952,1.03044,1.02934,1.03018,3773800000
20250110 02:00:00.000,1.03017,1.03037,1.02982,1.03016,1454200000
20250110 03:00:00.000,1.03014,1.03031,1.02977,1.02984,922000000
20250110 04:00:00.000,1.02985,1.02998,1.02934,1.02950,1223258000
20250110 05:00:00.000,1.02950,1.02974,1.02846,1.02857,2318463000
20250110 06:00:00.000,1.02857,1.02883,1.02810,1.02816,2667593000
20250110 07:00:00.000,1.02815,1.02971,1.02811,1.02969,4135295000
20250110 08:00:00.000,1.02971,1.03118,1.02926,1.03026,6808111000
20250110 09:00:00.000,1.03025,1.03057,1.02990,1.02999,5349015000
20250110 10:00:00.000,1.03000,1.03059,1.02998,1.03021,4215935000
20250110 11:00:00.000,1.03020,1.03052,1.02988,1.03016,4726489000
20250110 12:00:00.000,1.03015,1.03093,1.02990,1.03055,5098163000
20250110 13:00:00.000,1.03054,1.03117,1.02128,1.02563,17159127000
20250110 14:00:00.000,1.02560,1.02727,1.02442,1.02528,20249012000
20250110 15:00:00.000,1.02504,1.02784,1.02361,1.02502,17750162000
20250110 16:00:00.000,1.02501,1.02512,1.02274,1.02373,13968212000
20250110 17:00:00.000,1.02373,1.02506,1.02328,1.02444,8573714000
20250110 18:00:00.000,1.02442,1.02460,1.02358,1.02415,5728027000
20250110 19:00:00.000,1.02415,1.02489,1.02348,1.02453,7055912000
20250110 20:00:00.000,1.02453,1.02459,1.02370,1.02444,4924143000
20250110 21:00:00.000,1.02445,1.02488,1.02435,1.02447,1219789000
20250112 22:00:00.000,1.02353,1.02465,1.02345,1.02463,1319120000
20250112 23:00:00.000,1.02465,1.02468,1.02387,1.02430,1281539000
20250113 00:00:00.000,1.02430,1.02452,1.02363,1.02423,1930803000
20250113 01:00:00.000,1.02424,1.02499,1.02392,1.02417,6136617000
20250113 02:00:00.000,1.02417,1.02451,1.02382,1.02401,2579147000
20250113 03:00:00.000,1.02399,1.02404,1.02127,1.02152,3159559000
20250113 04:00:00.000,1.02153,1.02199,1.02075,1.02117,2509522000
20250113 05:00:00.000,1.02117,1.02203,1.02102,1.02194,2642312000
20250113 06:00:00.000,1.02194,1.02248,1.02142,1.02173,3776080000
20250113 07:00:00.000,1.02166,1.02236,1.02073,1.02154,8533996000
20250113 08:00:00.000,1.02153,1.02312,1.02137,1.02214,11755457000
20250113 09:00:00.000,1.02210,1.02240,1.01774,1.01932,14946413000
20250113 10:00:00.000,1.01933,1.02072,1.01927,1.02020,9796010000
20250113 11:00:00.000,1.02019,1.02040,1.01859,1.01958,7669421000
20250113 12:00:00.000,1.01958,1.02060,1.01877,1.02027,7802408000
20250113 13:00:00.000,1.02028,1.02207,1.01964,1.02082,9343364000
20250113 14:00:00.000,1.02082,1.02127,1.02002,1.02080,9353714000
20250113 15:00:00.000,1.02082,1.02089,1.01957,1.01968,12771124000
20250113 16:00:00.000,1.01969,1.02174,1.01916,1.02080,8209259000
20250113 17:00:00.000,1.02081,1.02194,1.02069,1.02177,9639716000
20250113 18:00:00.000,1.02178,1.02214,1.02121,1.02160,4926629000
20250113 19:00:00.000,1.02160,1.02161,1.02070,1.02072,4221614000
20250113 20:00:00.000,1.02071,1.02174,1.02069,1.02167,2742545000
20250113 21:00:00.000,1.02170,1.02468,1.02163,1.02424,2916124000
20250113 22:00:00.000,1.02418,1.02726,1.02408,1.02583,1859754000
20250113 23:00:00.000,1.02593,1.02774,1.02507,1.02636,3476297998
20250114 00:00:00.000,1.02637,1.02638,1.02456,1.02478,2880268000
20250114 01:00:00.000,1.02475,1.02498,1.02411,1.02490,4031490000
20250114 02:00:00.000,1.02491,1.02502,1.02384,1.02446,2240695000
20250114 03:00:00.000,1.02444,1.02551,1.02437,1.02484,1943485000
20250114 04:00:00.000,1.02485,1.02550,1.02451,1.02502,1244243000
20250114 05:00:00.000,1.02501,1.02516,1.02423,1.02448,3565726000
20250114 06:00:00.000,1.02450,1.02532,1.02450,1.02526,3706167000
20250114 07:00:00.000,1.02527,1.02661,1.02497,1.02542,8365956000
20250114 08:00:00.000,1.02544,1.02748,1.02528,1.02615,9970071000
20250114 09:00:00.000,1.02614,1.02664,1.02534,1.02594,6495426000
20250114 10:00:00.000,1.02591,1.02635,1.02518,1.02599,6135926000
20250114 11:00:00.000,1.02599,1.02630,1.02523,1.02540,4212333000
20250114 12:00:00.000,1.02537,1.02550,1.02395,1.02480,7546158000
20250114 13:00:00.000,1.02479,1.02732,1.02414,1.02531,13578859000
20250114 14:00:00.000,1.02531,1.02745,1.02434,1.02679,11359951000
20250114 15:00:00.000,1.02678,1.02956,1.02630,1.02948,14382219000
20250114 16:00:00.000,1.02946,1.03043,1.02827,1.02914,10440216000
20250114 17:00:00.000,1.02913,1.02914,1.02789,1.02881,5242383000
20250114 18:00:00.000,1.02881,1.03003,1.02866,1.02991,3927030000
20250114 19:00:00.000,1.02990,1.03054,1.02962,1.02979,2439203000
20250114 20:00:00.000,1.02980,1.03085,1.02964,1.03018,3960883000
20250114 21:00:00.000,1.03018,1.03082,1.03005,1.03078,1580618000
20250114 22:00:00.000,1.03033,1.03081,1.03029,1.03068,517792000
20250114 23:00:00.000,1.03067,1.03084,1.03023,1.03061,888191000
20250115 00:00:00.000,1.03060,1.03061,1.02996,1.03011,1587115000
20250115 01:00:00.000,1.03009,1.03047,1.02977,1.02999,2021579000
20250115 02:00:00.000,1.02998,1.03013,1.02951,1.02970,1798229000
20250115 03:00:00.000,1.02971,1.03022,1.02963,1.03019,1615592000
20250115 04:00:00.000,1.03017,1.03024,1.02975,1.03023,1356966000
20250115 05:00:00.000,1.03022,1.03052,1.02925,1.02931,2831826000
20250115 06:00:00.000,1.02928,1.02986,1.02918,1.02962,2060900000
20250115 07:00:00.000,1.02973,1.03080,1.02866,1.03058,7444407000
20250115 08:00:00.000,1.03057,1.03170,1.02941,1.02965,7256352000
20250115 09:00:00.000,1.02964,1.03131,1.02960,1.03098,5192998000
20250115 10:00:00.000,1.03097,1.03140,1.03006,1.03075,5862053000
20250115 11:00:00.000,1.03075,1.03123,1.02995,1.03011,4404425000
20250115 12:00:00.000,1.03009,1.03064,1.02934,1.02997,7193468000
20250115 13:00:00.000,1.02997,1.03544,1.02959,1.03444,14922270000
20250115 14:00:00.000,1.03445,1.03457,1.03250,1.03272,15024388000
20250115 15:00:00.000,1.03270,1.03309,1.02987,1.03061,12385172000
20250115 16:00:00.000,1.03061,1.03078,1.02581,1.02811,11530497000
20250115 17:00:00.000,1.02811,1.02931,1.02809,1.02856,5873689000
20250115 18:00:00.000,1.02859,1.02929,1.02843,1.02920,2875548000
20250115 19:00:00.000,1.02920,1.02945,1.02891,1.02932,2512272000
20250115 20:00:00.000,1.02931,1.02990,1.02903,1.02958,2268988000
20250115 21:00:00.000,1.02959,1.02962,1.02880,1.02901,1483821000
20250115 22:00:00.000,1.02850,1.02941,1.02850,1.02922,1235196000
20250115 23:00:00.000,1.02928,1.02955,1.02907,1.02951,1141718000
20250116 00:00:00.000,1.02949,1.02998,1.02846,1.02989,4074400000
